日期,时间,行业,行业指数,涨跌幅,流入资金(亿),流出资金(亿),净额(亿),公司家数,领涨股,领涨股涨跌幅,领涨股当前价(元)
2017-12-07,13:25,交运设备服务,1171.13,-0.00%,0.70,0.90,-0.20,11,中国汽研,1.67%,8.53
2017-12-07,13:25,农业服务,7352.3,-0.13%,0.51,0.55,-0.04,9,中牧股份,0.87%,17.35
2017-12-07,13:25,酒店及餐饮,1207.06,-0.99%,0.31,0.56,-0.25,10,首旅酒店,0.77%,24.92
2017-12-07,13:25,公交,1216.05,-0.24%,0.17,0.23,-0.06,8,海汽集团,0.41%,12.34
2017-12-07,13:30,半导体及元件,3753.75,0.12%,55.54,66.39,-10.85,71,华锋股份,7.67%,20.63
2017-12-07,13:30,光学光电子,3144.97,0.26%,38.09,43.60,-5.51,59,聚灿光电,9.88%,29.36
2017-12-07,13:30,通信设备,3383.26,0.82%,37.63,40.21,-2.58,87,纵横通信,10.01%,45.49
2017-12-07,13:30,计算机应用,7345.56,0.11%,31.83,35.81,-3.98,157,科创信息,9.97%,14.56
2017-12-07,13:30,房地产开发,2182.71,0.21%,31.42,35.53,-4.11,129,华丽家族,7.13%,6.46
2017-12-07,13:30,国防军工,1373.7,2.24%,28.02,18.37,9.65,40,中兵红箭,10.06%,8.86
2017-12-07,13:30,有色冶炼加工,1876.99,0.20%,26.31,26.84,-0.53,79,荣华实业,5.53%,6.12
2017-12-07,13:30,化学制品,3417.06,-0.08%,25.99,29.42,-3.43,187,中欣氟材,10.01%,11.21
2017-12-07,13:30,电气设备,3328.78,0.01%,20.57,22.64,-2.06,190,长缆科技,8.11%,61.84
2017-12-07,13:30,保险及其他,2904.03,-0.96%,20.18,32.29,-12.11,25,新力金融,2.38%,12.07
2017-12-07,13:30,银行,1088.76,-0.73%,19.39,37.29,-17.90,50,张家港行,1.93%,11.60
2017-12-07,13:30,饮料制造,1948.42,-0.51%,18.38,28.72,-10.34,40,惠泉啤酒,5.61%,9.22
2017-12-07,13:30,专用设备,3466.46,-0.05%,18.35,20.33,-1.97,142,英维克,4.29%,23.11
2017-12-07,13:30,传媒,2816.1,0.39%,16.98,15.67,1.31,102,深大通,10.02%,22.72
2017-12-07,13:30,建筑装饰,3791.69,-0.00%,15.98,18.01,-2.03,119,中国核建,10.00%,10.45
2017-12-07,13:30,新材料,4269.42,0.94%,15.38,15.38,0.00,34,江粉磁材,9.97%,10.70
2017-12-07,13:30,证券,1282.5,-0.88%,15.24,29.64,-14.40,35,太平洋,3.25%,3.81
2017-12-07,13:30,钢铁,1446.73,-0.62%,14.95,18.16,-3.21,32,抚顺特钢,2.55%,6.04
2017-12-07,13:30,化学制药,3523.35,-0.32%,13.73,15.72,-1.99,89,金达威,3.44%,20.13
2017-12-07,13:30,白色家电,3507.83,-0.19%,12.88,19.46,-6.58,48,东方电热,2.39%,3.00
2017-12-07,13:30,建筑材料,3834.75,-0.31%,12.82,18.29,-5.48,71,扬子新材,4.66%,7.63
2017-12-07,13:30,通用设备,3422.72,-0.04%,12.18,13.60,-1.42,150,合力科技,10.01%,27.26
2017-12-07,13:30,生物制品,5429.2,0.30%,10.57,10.54,0.03,49,药石科技,10.01%,82.57
2017-12-07,13:30,计算机设备,2595.02,0.09%,10.40,14.49,-4.09,47,海兰信,5.81%,18.77
2017-12-07,13:30,电子制造,4983.21,0.06%,9.84,11.85,-2.02,47,深华发A,10.04%,15.46
2017-12-07,13:30,汽车零部件,3016.77,-0.04%,9.16,10.28,-1.12,104,万里扬,5.92%,11.28
2017-12-07,13:30,化工合成材料,3257.51,-0.16%,8.98,11.52,-2.53,76,国恩股份,6.71%,26.24
2017-12-07,13:30,基础化学,2426.6,-0.13%,8.16,10.84,-2.68,45,天原集团,2.43%,8.44
2017-12-07,13:30,非汽车交运,3113.55,0.15%,8.03,7.24,0.79,21,内蒙一机,3.58%,12.16
2017-12-07,13:30,其他电子,4191.63,0.04%,8.03,9.52,-1.50,46,天津磁卡,4.28%,6.58
2017-12-07,13:30,通信服务,2635.49,-0.15%,7.85,8.83,-0.99,43,顺网科技,3.74%,20.80
2017-12-07,13:30,环保工程,4688.05,-0.11%,7.71,7.89,-0.18,38,三维丝,3.19%,8.08
2017-12-07,13:30,机场航运,2095.97,0.33%,7.48,6.73,0.75,11,东方航空,2.55%,7.64
2017-12-07,13:30,服装家纺,2702.76,0.04%,7.42,4.24,3.18,52,际华集团,5.01%,7.34
2017-12-07,13:30,煤炭开采,1342.14,-1.09%,7.16,12.05,-4.89,33,中煤能源,0.51%,5.87
2017-12-07,13:30,电力,1050.43,0.24%,6.38,7.52,-1.14,69,华通热力,4.20%,29.78
2017-12-07,13:30,零售,1528.75,-0.19%,6.01,8.28,-2.27,74,步步高,2.56%,14.85
2017-12-07,13:30,医药商业,4789.08,0.20%,5.75,5.09,0.65,22,海虹控股,10.00%,33.77
2017-12-07,13:30,物流,4834.41,0.07%,5.64,5.87,-0.24,32,怡亚通,5.52%,7.44
2017-12-07,13:30,医疗器械服务,7306.07,-0.02%,5.59,5.69,-0.10,55,爱尔眼科,2.48%,28.49
2017-12-07,13:30,食品加工制造,3301.8,-0.22%,5.02,7.68,-2.66,50,双塔食品,6.14%,5.53
2017-12-07,13:30,汽车整车,1547.26,-0.21%,4.59,7.14,-2.55,25,一汽夏利,1.94%,4.71
2017-12-07,13:30,家用轻工,3761.56,-0.02%,4.14,4.52,-0.38,69,纳尔股份,10.02%,25.58
2017-12-07,13:30,中药,2870.3,-0.50%,3.92,6.67,-2.75,68,汉森制药,2.06%,17.35
2017-12-07,13:30,化工新材料,4024.02,1.01%,3.43,3.27,0.16,15,北化股份,5.36%,13.17
2017-12-07,13:30,农产品加工,2704.62,-0.31%,3.29,3.86,-0.57,37,东凌国际,2.05%,7.98
2017-12-07,13:30,养殖业,2747.7,0.07%,2.99,3.47,-0.48,23,国联水产,2.55%,6.84
2017-12-07,13:30,石油矿业开采,1758.8,0.21%,2.94,3.62,-0.68,13,新潮能源,3.25%,3.50
2017-12-07,13:30,燃气水务,1552.46,-0.45%,2.91,4.45,-1.54,36,钱江水利,5.75%,12.50
2017-12-07,13:30,综合,1922.38,0.09%,2.76,3.64,-0.88,28,*ST沪科,3.47%,7.76
2017-12-07,13:30,纺织制造,1969.64,0.13%,2.61,2.64,-0.04,42,*ST中绒,4.95%,3.82
2017-12-07,13:30,贸易,2708.5,-0.56%,2.54,3.46,-0.91,32,远大控股,4.58%,13.25
2017-12-07,13:30,视听器材,2571.9,0.32%,2.52,3.85,-1.33,13,高斯贝尔,4.14%,15.08
2017-12-07,13:30,港口航运,878.527,-0.55%,2.33,3.85,-1.52,28,唐山港,1.28%,4.73
2017-12-07,13:30,仪器仪表,2864.95,0.62%,2.20,2.48,-0.28,28,天和防务,10.02%,20.10
2017-12-07,13:30,公路铁路运输,948.864,-0.17%,2.00,2.55,-0.55,24,吉林高速,0.56%,3.58
2017-12-07,13:30,景点及旅游,2455.8,0.13%,1.89,2.19,-0.31,23,大连圣亚,2.94%,26.25
2017-12-07,13:30,包装印刷,2618.06,0.03%,1.83,1.98,-0.16,35,*ST中富,3.20%,4.19
2017-12-07,13:30,造纸,1715.22,-0.56%,1.81,2.92,-1.11,21,冠豪高新,0.64%,4.70
2017-12-07,13:30,种植业与林业,2403.9,-0.07%,1.47,1.36,0.11,20,福建金森,2.03%,20.63
2017-12-07,13:30,采掘服务,1144.37,-0.36%,0.88,1.50,-0.62,15,贝肯能源,3.57%,21.49
2017-12-07,13:30,园区开发,1869.16,-0.54%,0.73,0.98,-0.26,10,上海临港,1.18%,22.30
2017-12-07,13:30,交运设备服务,1171.64,0.04%,0.72,0.91,-0.19,11,中国汽研,1.67%,8.53
2017-12-07,13:30,农业服务,7343.25,-0.26%,0.52,0.57,-0.05,9,中牧股份,0.99%,17.37
2017-12-07,13:30,酒店及餐饮,1207.88,-0.93%,0.34,0.57,-0.23,10,首旅酒店,0.61%,24.88
2017-12-07,13:30,公交,1215.54,-0.28%,0.17,0.23,-0.06,8,海汽集团,0.33%,12.33
2017-12-07,13:35,半导体及元件,3752.88,0.09%,56.01,67.24,-11.24,71,华锋股份,8.30%,20.75
2017-12-07,13:35,光学光电子,3144.82,0.26%,38.52,44.04,-5.52,59,聚灿光电,8.91%,29.10
2017-12-07,13:35,通信设备,3382.97,0.81%,38.14,40.91,-2.77,87,纵横通信,10.01%,45.49
2017-12-07,13:35,计算机应用,7345.61,0.11%,32.59,36.38,-3.79,157,科创信息,9.97%,14.56
2017-12-07,13:35,房地产开发,2182.71,0.21%,31.79,35.99,-4.21,129,华丽家族,6.96%,6.45
2017-12-07,13:35,国防军工,1373.21,2.21%,28.35,18.67,9.68,40,中兵红箭,10.06%,8.86
2017-12-07,13:35,有色冶炼加工,1876.73,0.19%,26.65,27.42,-0.77,79,荣华实业,5.18%,6.09
2017-12-07,13:35,化学制品,3417.44,-0.07%,26.52,29.92,-3.39,187,中欣氟材,10.01%,11.21
2017-12-07,13:35,电气设备,3329.32,0.03%,20.98,22.93,-1.95,190,长缆科技,8.04%,61.80
2017-12-07,13:35,保险及其他,2904.51,-0.94%,20.55,32.58,-12.03,25,新力金融,2.63%,12.10
2017-12-07,13:35,银行,1088.83,-0.73%,19.88,37.66,-17.78,50,张家港行,2.29%,11.64
2017-12-07,13:35,专用设备,3466.84,-0.04%,18.66,20.60,-1.94,142,英维克,4.15%,23.08
2017-12-07,13:35,饮料制造,1949.2,-0.47%,18.63,29.22,-10.59,40,惠泉啤酒,5.96%,9.25
2017-12-07,13:35,传媒,2815.61,0.37%,17.25,15.94,1.31,102,深大通,10.02%,22.72
2017-12-07,13:35,建筑装饰,3792.95,0.03%,16.19,18.39,-2.20,119,中国核建,10.00%,10.45
2017-12-07,13:35,新材料,4268.1,0.91%,15.87,15.76,0.11,34,江粉磁材,9.97%,10.70
2017-12-07,13:35,证券,1281.99,-0.92%,15.46,30.26,-14.80,35,太平洋,2.98%,3.80
2017-12-07,13:35,钢铁,1446.84,-0.61%,15.16,18.43,-3.27,32,抚顺特钢,2.38%,6.03
2017-12-07,13:35,化学制药,3523.56,-0.31%,14.05,16.07,-2.02,89,花园生物,3.81%,46.28
2017-12-07,13:35,白色家电,3508.19,-0.18%,13.18,19.68,-6.50,48,依米康,2.40%,8.54
2017-12-07,13:35,建筑材料,3834.81,-0.31%,13.07,18.55,-5.48,71,扬子新材,4.53%,7.62
2017-12-07,13:35,通用设备,3422.58,-0.05%,12.38,13.87,-1.49,150,合力科技,10.01%,27.26
2017-12-07,13:35,生物制品,5433.59,0.39%,10.78,10.68,0.10,49,药石科技,10.01%,82.57
2017-12-07,13:35,计算机设备,2594.3,0.06%,10.57,14.79,-4.21,47,海兰信,6.09%,18.82
2017-12-07,13:35,电子制造,4986.73,0.13%,10.02,12.01,-1.98,47,深华发A,10.04%,15.46
2017-12-07,13:35,汽车零部件,3017.08,-0.03%,9.37,10.51,-1.15,104,万里扬,6.01%,11.29
2017-12-07,13:35,化工合成材料,3259.44,-0.10%,9.22,11.78,-2.56,76,国恩股份,8.34%,26.64
2017-12-07,13:35,基础化学,2425.39,-0.18%,8.24,11.00,-2.76,45,天原集团,2.43%,8.44
2017-12-07,13:35,其他电子,4192.27,0.06%,8.14,9.70,-1.56,46,天津磁卡,4.28%,6.58
2017-12-07,13:35,非汽车交运,3114.34,0.17%,8.09,7.36,0.73,21,内蒙一机,3.58%,12.16
2017-12-07,13:35,通信服务,2636.61,-0.11%,8.06,9.00,-0.94,43,顺网科技,3.79%,20.81
2017-12-07,13:35,环保工程,4691.77,-0.04%,7.81,8.05,-0.24,38,三维丝,3.32%,8.09
2017-12-07,13:35,服装家纺,2704.27,0.10%,7.57,4.33,3.24,52,际华集团,4.86%,7.33
2017-12-07,13:35,机场航运,2098.16,0.43%,7.55,6.79,0.76,11,东方航空,2.69%,7.65
2017-12-07,13:35,煤炭开采,1343.55,-0.98%,7.34,12.17,-4.83,33,*ST大有,2.15%,4.76
2017-12-07,13:35,电力,1050.48,0.24%,6.51,7.60,-1.09,69,涪陵电力,4.26%,37.72
2017-12-07,13:35,零售,1529.27,-0.16%,6.18,8.44,-2.26,74,步步高,2.56%,14.85
2017-12-07,13:35,物流,4840.2,0.19%,5.93,5.96,-0.03,32,怡亚通,7.79%,7.61
2017-12-07,13:35,医药商业,4787.82,0.17%,5.79,5.18,0.61,22,海虹控股,10.00%,33.77
2017-12-07,13:35,医疗器械服务,7306.78,-0.01%,5.66,5.77,-0.11,55,爱尔眼科,2.81%,28.57
2017-12-07,13:35,食品加工制造,3302.82,-0.19%,5.20,7.93,-2.73,50,双塔食品,6.14%,5.53
2017-12-07,13:35,汽车整车,1548.64,-0.12%,4.70,7.26,-2.55,25,海马汽车,1.80%,4.53
2017-12-07,13:35,家用轻工,3763.45,0.03%,4.32,4.71,-0.39,69,纳尔股份,10.02%,25.58
2017-12-07,13:35,中药,2869.45,-0.53%,3.97,6.83,-2.85,68,汉森制药,2.18%,17.37
2017-12-07,13:35,化工新材料,4029.2,1.14%,3.48,3.32,0.15,15,北化股份,5.28%,13.15
2017-12-07,13:35,农产品加工,2704.16,-0.33%,3.35,3.95,-0.60,37,西王食品,2.13%,19.20
2017-12-07,13:35,养殖业,2749.01,0.12%,3.34,3.55,-0.21,23,天山生物,3.10%,12.96
2017-12-07,13:35,石油矿业开采,1759.03,0.23%,3.01,3.68,-0.67,13,新潮能源,2.95%,3.49
2017-12-07,13:35,燃气水务,1552.81,-0.42%,2.99,4.52,-1.53,36,钱江水利,5.84%,12.51
2017-12-07,13:35,综合,1921.14,0.02%,2.78,3.70,-0.92,28,*ST沪科,4.27%,7.82
2017-12-07,13:35,纺织制造,1968.88,0.10%,2.64,2.69,-0.05,42,*ST中绒,4.95%,3.82
2017-12-07,13:35,贸易,2708.69,-0.56%,2.60,3.54,-0.93,32,远大控股,4.42%,13.23
2017-12-07,13:35,视听器材,2571.42,0.30%,2.55,3.89,-1.35,13,高斯贝尔,4.28%,15.10
2017-12-07,13:35,港口航运,878.732,-0.53%,2.36,3.92,-1.56,28,唐山港,1.07%,4.72
2017-12-07,13:35,仪器仪表,2863.54,0.57%,2.21,2.52,-0.30,28,天和防务,10.02%,20.10
2017-12-07,13:35,公路铁路运输,948.741,-0.19%,2.06,2.58,-0.52,24,福建高速,0.55%,3.66
2017-12-07,13:35,景点及旅游,2452.96,0.01%,1.90,2.23,-0.33,23,大连圣亚,2.82%,26.22
2017-12-07,13:35,包装印刷,2617.55,0.01%,1.87,2.03,-0.16,35,创新股份,3.33%,93.00
2017-12-07,13:35,造纸,1716.33,-0.50%,1.85,2.95,-1.10,21,冠豪高新,0.43%,4.69
2017-12-07,13:35,种植业与林业,2403.58,-0.08%,1.49,1.42,0.07,20,福建金森,1.88%,20.60
2017-12-07,13:35,采掘服务,1144.61,-0.34%,0.90,1.53,-0.63,15,贝肯能源,3.28%,21.43
2017-12-07,13:35,交运设备服务,1172.78,0.14%,0.79,0.92,-0.13,11,中国汽研,1.67%,8.53
2017-12-07,13:35,园区开发,1870.73,-0.45%,0.74,1.00,-0.26,10,上海临港,1.18%,22.30
2017-12-07,13:35,农业服务,7354.26,-0.11%,0.53,0.59,-0.06,9,中牧股份,1.10%,17.39
2017-12-07,13:35,酒店及餐饮,1209.15,-0.82%,0.36,0.59,-0.24,10,锦江股份,0.32%,28.67
2017-12-07,13:35,公交,1216.09,-0.24%,0.17,0.23,-0.06,8,锦江投资,0.41%,14.84
2017-12-07,13:40,半导体及元件,3770.2,0.55%,56.82,68.01,-11.19,71,华锋股份,7.93%,20.68
2017-12-07,13:40,光学光电子,3156.96,0.64%,39.14,44.32,-5.18,59,聚灿光电,9.77%,29.33
2017-12-07,13:40,通信设备,3394.35,1.15%,38.76,41.63,-2.86,87,纵横通信,10.01%,45.49
2017-12-07,13:40,计算机应用,7371.78,0.46%,33.40,36.84,-3.45,157,科创信息,9.97%,14.56
2017-12-07,13:40,房地产开发,2187.71,0.44%,32.42,36.39,-3.97,129,华丽家族,6.80%,6.44
2017-12-07,13:40,国防军工,1376.16,2.43%,28.69,18.91,9.78,40,中兵红箭,10.06%,8.86
2017-12-07,13:40,化学制品,3426.95,0.21%,27.24,30.56,-3.32,187,中欣氟材,10.01%,11.21
2017-12-07,13:40,有色冶炼加工,1881.12,0.42%,27.15,27.96,-0.80,79,荣华实业,5.35%,6.11
2017-12-07,13:40,电气设备,3337.05,0.26%,21.45,23.35,-1.90,190,长缆科技,8.03%,61.79
2017-12-07,13:40,保险及其他,2912.15,-0.68%,21.35,32.88,-11.53,25,新力金融,2.71%,12.11
2017-12-07,13:40,银行,1091.45,-0.49%,20.81,38.29,-17.49,50,张家港行,2.90%,11.71
2017-12-07,13:40,专用设备,3476.13,0.23%,19.85,21.04,-1.19,142,艾迪精密,4.96%,33.20
2017-12-07,13:40,饮料制造,1954.3,-0.21%,19.31,29.53,-10.21,40,香飘飘,6.62%,31.88
2017-12-07,13:40,传媒,2821.89,0.59%,17.78,16.20,1.58,102,深大通,10.02%,22.72
2017-12-07,13:40,建筑装饰,3802.83,0.29%,16.55,18.80,-2.25,119,中国核建,10.00%,10.45
2017-12-07,13:40,新材料,4283.86,1.28%,16.27,16.03,0.24,34,江粉磁材,9.97%,10.70
2017-12-07,13:40,证券,1285.68,-0.63%,15.96,30.83,-14.87,35,太平洋,2.98%,3.80
2017-12-07,13:40,钢铁,1452.7,-0.21%,15.62,18.63,-3.01,32,常宝股份,2.59%,5.54
2017-12-07,13:40,化学制药,3532.25,-0.07%,14.55,16.33,-1.79,89,金达威,3.80%,20.20
2017-12-07,13:40,白色家电,3516.05,0.04%,13.58,20.01,-6.43,48,依米康,2.40%,8.54
2017-12-07,13:40,建筑材料,3847.67,0.03%,13.43,18.76,-5.33,71,扬子新材,4.25%,7.60
2017-12-07,13:40,通用设备,3430.38,0.18%,12.64,14.05,-1.41,150,合力科技,10.01%,27.26
2017-12-07,13:40,生物制品,5447.16,0.64%,11.07,10.89,0.18,49,药石科技,10.01%,82.57
2017-12-07,13:40,计算机设备,2603.22,0.41%,10.80,14.99,-4.19,47,海兰信,5.86%,18.78
2017-12-07,13:40,电子制造,5000.71,0.41%,10.24,12.14,-1.90,47,深华发A,10.04%,15.46
2017-12-07,13:40,汽车零部件,3023.65,0.19%,9.76,10.71,-0.96,104,万里扬,6.95%,11.39
2017-12-07,13:40,化工合成材料,3264.67,0.06%,9.48,11.95,-2.47,76,国恩股份,7.20%,26.36
2017-12-07,13:40,通信服务,2641.8,0.09%,8.56,9.48,-0.92,43,顺网科技,3.79%,20.81
2017-12-07,13:40,基础化学,2432.21,0.10%,8.42,11.20,-2.78,45,天原集团,2.55%,8.45
2017-12-07,13:40,其他电子,4206.75,0.41%,8.35,9.86,-1.52,46,天津磁卡,4.44%,6.58
2017-12-07,13:40,非汽车交运,3123.37,0.46%,8.20,7.43,0.77,21,内蒙一机,3.49%,12.16
2017-12-07,13:40,环保工程,4702.83,0.20%,7.94,8.18,-0.23,38,三维丝,3.32%,8.10
2017-12-07,13:40,服装家纺,2710.66,0.34%,7.70,4.43,3.27,52,际华集团,4.72%,7.32
2017-12-07,13:40,机场航运,2101.42,0.59%,7.68,6.84,0.84,11,东方航空,2.82%,7.66
2017-12-07,13:40,煤炭开采,1346.64,-0.76%,7.54,12.35,-4.81,33,*ST大有,1.07%,4.71
2017-12-07,13:40,电力,1051.82,0.37%,6.82,7.80,-0.98,69,涪陵电力,4.09%,37.67
2017-12-07,13:40,零售,1532.5,0.05%,6.57,8.63,-2.07,74,快乐购,2.85%,31.03
2017-12-07,13:40,物流,4847.42,0.34%,6.07,6.08,-0.00,32,怡亚通,6.66%,7.53
2017-12-07,13:40,医疗器械服务,7325.66,0.25%,5.87,5.87,-0.00,55,爱尔眼科,3.17%,28.67
2017-12-07,13:40,医药商业,4792.05,0.26%,5.84,5.25,0.58,22,海虹控股,10.00%,33.77
2017-12-07,13:40,食品加工制造,3308.93,-0.01%,5.40,8.10,-2.70,50,双塔食品,5.95%,5.52
2017-12-07,13:40,汽车整车,1551.49,0.07%,4.83,7.42,-2.59,25,一汽夏利,2.59%,4.75
2017-12-07,13:40,家用轻工,3768.58,0.16%,4.51,4.82,-0.31,69,纳尔股份,10.02%,25.58
2017-12-07,13:40,中药,2875.72,-0.32%,4.13,6.95,-2.82,68,汉森制药,2.18%,17.37
2017-12-07,13:40,化工新材料,4034.23,1.27%,3.61,3.38,0.23,15,北化股份,5.52%,13.18
2017-12-07,13:40,养殖业,2753.26,0.27%,3.50,3.59,-0.10,23,国联水产,3.30%,6.89
2017-12-07,13:40,农产品加工,2709.93,-0.12%,3.43,4.02,-0.58,37,西王食品,2.08%,19.19
2017-12-07,13:40,燃气水务,1555.86,-0.23%,3.08,4.56,-1.48,36,钱江水利,5.84%,12.51
2017-12-07,13:40,石油矿业开采,1761.11,0.35%,3.05,3.76,-0.71,13,新潮能源,2.95%,3.49
2017-12-07,13:40,综合,1925.36,0.24%,2.91,3.76,-0.84,28,*ST沪科,4.40%,7.83
2017-12-07,13:40,贸易,2717.51,-0.23%,2.80,3.60,-0.80,32,远大控股,4.74%,13.27
2017-12-07,13:40,纺织制造,1972.09,0.26%,2.70,2.75,-0.05,42,台华新材,5.02%,16.12
2017-12-07,13:40,视听器材,2580.37,0.65%,2.61,3.92,-1.30,13,高斯贝尔,6.15%,15.35
2017-12-07,13:40,港口航运,880.152,-0.36%,2.51,4.05,-1.54,28,唐山港,1.07%,4.72
2017-12-07,13:40,仪器仪表,2871.67,0.86%,2.26,2.56,-0.30,28,天和防务,10.02%,20.10
2017-12-07,13:40,公路铁路运输,949.766,-0.08%,2.17,2.61,-0.44,24,吉林高速,0.56%,3.58
2017-12-07,13:40,景点及旅游,2457.1,0.18%,2.00,2.32,-0.33,23,大连圣亚,2.90%,26.25
2017-12-07,13:40,造纸,1719.97,-0.29%,1.96,3.04,-1.08,21,冠豪高新,0.64%,4.70
2017-12-07,13:40,包装印刷,2619.26,0.07%,1.95,2.07,-0.11,35,创新股份,3.33%,93.00
2017-12-07,13:40,种植业与林业,2407.74,0.09%,1.56,1.46,0.10,20,福建金森,1.98%,20.62
2017-12-07,13:40,采掘服务,1146.89,-0.15%,0.94,1.54,-0.60,15,贝肯能源,3.33%,21.35
2017-12-07,13:40,交运设备服务,1175.6,0.38%,0.87,0.98,-0.10,11,特力A,2.39%,40.32
2017-12-07,13:40,园区开发,1875.84,-0.18%,0.80,1.02,-0.22,10,上海临港,1.59%,22.39
2017-12-07,13:40,农业服务,7359.82,-0.03%,0.60,0.60,0.00,9,中牧股份,1.22%,17.43
2017-12-07,13:40,酒店及餐饮,1208.48,-0.88%,0.36,0.60,-0.24,10,金陵饭店,0.19%,10.52
2017-12-07,13:40,公交,1216.96,-0.17%,0.18,0.23,-0.06,8,江西长运,0.24%,8.22
2017-12-07,13:45,半导体及元件,3772.36,0.61%,58.66,69.11,-10.45,71,华锋股份,8.35%,20.76
2017-12-07,13:45,光学光电子,3159.4,0.72%,41.13,45.43,-4.30,59,聚灿光电,9.99%,29.39
2017-12-07,13:45,通信设备,3397.57,1.25%,40.17,42.40,-2.23,87,纵横通信,10.01%,45.49
2017-12-07,13:45,计算机应用,7381.36,0.59%,35.99,38.12,-2.13,157,科创信息,9.97%,14.56
2017-12-07,13:45,房地产开发,2190.01,0.55%,34.64,37.40,-2.76,129,华丽家族,7.30%,6.47
2017-12-07,13:45,国防军工,1377.21,2.50%,29.33,19.29,10.04,40,中兵红箭,10.06%,8.86
2017-12-07,13:45,化学制品,3431.49,0.34%,28.91,31.43,-2.53,187,中欣氟材,10.01%,11.21
2017-12-07,13:45,有色冶炼加工,1883.4,0.54%,28.49,28.72,-0.23,79,赤峰黄金,5.30%,5.55
2017-12-07,13:45,电气设备,3341.68,0.40%,23.22,24.06,-0.84,190,长缆科技,8.03%,61.79
2017-12-07,13:45,专用设备,3482.63,0.42%,22.58,22.35,0.23,142,江南嘉捷,5.73%,49.65
2017-12-07,13:45,保险及其他,2915.1,-0.58%,22.32,33.61,-11.29,25,新力金融,2.38%,12.07
2017-12-07,13:45,银行,1092.16,-0.42%,22.27,39.04,-16.78,50,张家港行,3.08%,11.73
2017-12-07,13:45,饮料制造,1956.99,-0.07%,20.38,30.33,-9.95,40,香飘飘,6.19%,31.75
2017-12-07,13:45,传媒,2827.61,0.80%,19.12,16.62,2.49,102,深大通,10.02%,22.72
2017-12-07,13:45,建筑装饰,3805.83,0.37%,17.66,19.32,-1.66,119,中国核建,10.00%,10.45
2017-12-07,13:45,证券,1286.53,-0.56%,17.32,31.62,-14.29,35,太平洋,3.25%,3.81
2017-12-07,13:45,新材料,4288.23,1.39%,17.02,16.39,0.63,34,江粉磁材,9.97%,10.70
2017-12-07,13:45,钢铁,1454.48,-0.09%,16.52,19.01,-2.48,32,常宝股份,3.52%,5.59
2017-12-07,13:45,化学制药,3539.4,0.13%,15.76,16.76,-1.00,89,金达威,4.21%,20.28
2017-12-07,13:45,建筑材料,3853.11,0.17%,14.48,19.27,-4.78,71,扬子新材,4.12%,7.59
2017-12-07,13:45,白色家电,3520.86,0.18%,14.31,20.38,-6.08,48,东方电热,2.73%,3.01
2017-12-07,13:45,通用设备,3434.71,0.31%,13.43,14.42,-0.99,150,合力科技,10.01%,27.26
2017-12-07,13:45,计算机设备,2605.9,0.51%,11.69,15.50,-3.81,47,海兰信,6.26%,18.85
2017-12-07,13:45,生物制品,5457.38,0.82%,11.69,11.15,0.53,49,药石科技,10.01%,82.57
2017-12-07,13:45,电子制造,5006.81,0.54%,10.98,12.53,-1.55,47,深华发A,10.04%,15.46
2017-12-07,13:45,汽车零部件,3029.41,0.38%,10.44,11.01,-0.57,104,万里扬,7.23%,11.42
2017-12-07,13:45,化工合成材料,3269.25,0.20%,10.09,12.30,-2.21,76,国恩股份,6.95%,26.30
2017-12-07,13:45,通信服务,2646.8,0.28%,9.61,10.03,-0.42,43,顺网科技,4.69%,20.99
2017-12-07,13:45,其他电子,4212.27,0.54%,9.05,10.16,-1.11,46,天津磁卡,4.91%,6.62
2017-12-07,13:45,基础化学,2434.27,0.19%,8.83,11.43,-2.60,45,天原集团,2.79%,8.47
2017-12-07,13:45,煤炭开采,1349.3,-0.56%,8.45,12.63,-4.18,33,*ST郑煤,1.55%,5.91
2017-12-07,13:45,非汽车交运,3122.85,0.45%,8.36,7.53,0.83,21,内蒙一机,4.00%,12.21
2017-12-07,13:45,环保工程,4708.58,0.32%,8.31,8.40,-0.09,38,三维丝,4.09%,8.15
2017-12-07,13:45,服装家纺,2713.48,0.44%,8.00,4.51,3.49,52,棒杰股份,5.24%,7.63
2017-12-07,13:45,机场航运,2104.97,0.76%,7.96,6.96,1.00,11,东方航空,3.22%,7.69
2017-12-07,13:45,零售,1534.27,0.17%,7.17,8.89,-1.71,74,步步高,3.66%,15.01
2017-12-07,13:45,电力,1052.76,0.46%,7.17,7.99,-0.83,69,华通热力,4.55%,29.88
2017-12-07,13:45,物流,4855.71,0.51%,6.52,6.26,0.26,32,怡亚通,7.93%,7.62
2017-12-07,13:45,医疗器械服务,7336.44,0.39%,6.30,6.03,0.26,55,爱尔眼科,3.13%,28.66
2017-12-07,13:45,医药商业,4800.46,0.43%,6.02,5.36,0.65,22,海虹控股,10.00%,33.77
2017-12-07,13:45,食品加工制造,3312.27,0.09%,5.80,8.27,-2.47,50,双塔食品,5.95%,5.52
2017-12-07,13:45,汽车整车,1552.01,0.10%,5.19,7.63,-2.44,25,一汽夏利,2.59%,4.75
2017-12-07,13:45,家用轻工,3777.17,0.39%,4.87,5.03,-0.15,69,纳尔股份,10.02%,25.58
2017-12-07,13:45,中药,2879.7,-0.18%,4.62,7.11,-2.49,68,汉森制药,2.00%,17.34
