日期,时间,行业,行业指数,涨跌幅,流入资金(亿),流出资金(亿),净额(亿),公司家数,领涨股,领涨股涨跌幅,领涨股当前价(元)
2018-02-01,13:15,非汽车交运,2858.62,-3.78%,4.02,6.88,-2.87,20,中国中车,0.09%,11.38
2018-02-01,13:15,包装印刷,2470.04,-4.10%,3.71,8.29,-4.58,35,永吉股份,10.01%,23.08
2018-02-01,13:15,景点及旅游,2394.33,-3.05%,3.43,4.55,-1.12,23,号百控股,2.04%,14.53
2018-02-01,13:15,化工新材料,3776.04,-4.36%,3.32,5.06,-1.74,15,中国巨石,0.18%,16.56
2018-02-01,13:15,种植业与林业,2263.08,-4.48%,3.30,6.59,-3.29,20,荃银高科,-0.50%,10.00
2018-02-01,13:15,纺织制造,1870.25,-4.13%,3.13,6.56,-3.43,40,旷达科技,0.35%,5.73
2018-02-01,13:15,医药商业,4617.74,-3.53%,3.09,6.69,-3.60,22,大参林,0.24%,45.02
2018-02-01,13:15,贸易,2446.66,-4.48%,2.89,4.81,-1.92,33,神州数码,0.00%,0.00
2018-02-01,13:15,视听器材,2300.16,-4.97%,2.87,5.72,-2.85,13,厦华电子,0.00%,0.00
2018-02-01,13:15,综合,1798.6,-3.56%,2.71,5.77,-3.06,27,S*ST前锋,5.00%,52.69
2018-02-01,13:15,采掘服务,1139.44,-3.54%,1.82,3.98,-2.16,15,贝肯能源,1.08%,21.51
2018-02-01,13:15,酒店及餐饮,1261.88,-2.48%,1.50,1.69,-0.19,9,首旅酒店,3.80%,31.70
2018-02-01,13:15,农业服务,6917.16,-3.63%,1.41,2.30,-0.89,9,绿康生化,0.00%,21.92
2018-02-01,13:15,交运设备服务,1064.05,-5.20%,1.39,3.14,-1.75,11,亚夏汽车,0.00%,0.00
2018-02-01,13:15,仪器仪表,2644.52,-2.79%,1.22,2.72,-1.49,28,星云股份,10.01%,55.73
2018-02-01,13:15,园区开发,1759.97,-4.35%,0.87,2.04,-1.17,10,陆家嘴,-0.10%,19.53
2018-02-01,13:15,公交,1128.73,-4.57%,0.30,0.83,-0.53,8,富临运业,0.00%,0.00
2018-02-01,13:20,银行,1206.45,-1.27%,100.59,106.38,-5.79,52,成都银行,10.03%,11.08
2018-02-01,13:20,房地产开发,2253.3,-3.43%,87.78,116.39,-28.61,127,南都物业,44.00%,23.40
2018-02-01,13:20,有色冶炼加工,1876.13,-4.50%,62.23,89.00,-26.77,79,电工合金,2.60%,26.78
2018-02-01,13:20,证券,1253.46,-0.90%,51.39,69.19,-17.80,36,宝硕股份,9.15%,12.05
2018-02-01,13:20,钢铁,1452.35,-0.02%,47.63,43.93,3.71,32,新钢股份,4.64%,7.87
2018-02-01,13:20,化学制品,3306.99,-4.16%,47.27,61.70,-14.43,188,润禾材料,5.23%,37.62
2018-02-01,13:20,计算机应用,6883.18,-3.38%,37.55,53.14,-15.59,160,海联讯,10.02%,9.66
2018-02-01,13:20,光学光电子,2800.85,-4.24%,35.85,63.33,-27.48,59,聚灿光电,4.37%,32.75
2018-02-01,13:20,通信设备,2901.08,-4.35%,33.85,49.87,-16.03,87,鑫茂科技,2.88%,5.35
2018-02-01,13:20,饮料制造,1982.66,-4.78%,32.61,45.55,-12.94,41,深深宝A,0.00%,0.00
2018-02-01,13:20,建筑装饰,3601.75,-3.66%,32.05,47.46,-15.41,118,方大集团,3.85%,8.90
2018-02-01,13:20,保险及其他,2736.32,-3.23%,31.31,40.14,-8.83,28,爱建集团,1.55%,12.48
2018-02-01,13:20,电气设备,2996.05,-4.36%,30.12,44.87,-14.75,191,新宏泰,1.67%,23.08
2018-02-01,13:20,建筑材料,3641.86,-4.47%,28.93,35.27,-6.35,72,北新建材,2.02%,25.23
2018-02-01,13:20,传媒,2672.48,-3.78%,25.47,39.59,-14.12,103,联创互联,9.99%,13.32
2018-02-01,13:20,煤炭开采,1377.81,-3.31%,24.96,31.49,-6.53,33,中国神华,0.80%,26.60
2018-02-01,13:20,白色家电,3210.18,-3.78%,20.47,31.53,-11.06,48,苏泊尔,1.42%,44.22
2018-02-01,13:20,专用设备,3190.24,-4.24%,20.01,34.77,-14.76,142,天永智能,4.16%,51.89
2018-02-01,13:20,机场航运,2257.55,-0.44%,19.31,17.08,2.23,11,中国国航,2.20%,13.47
2018-02-01,13:20,化学制药,3456.66,-3.57%,19.28,36.40,-17.12,90,卫信康,9.97%,19.42
2018-02-01,13:20,新材料,3827.93,-3.84%,17.73,26.24,-8.51,34,三超新材,4.73%,76.35
2018-02-01,13:20,零售,1498.5,-4.34%,17.52,32.55,-15.04,76,快乐购,0.98%,29.84
2018-02-01,13:20,半导体及元件,3054.38,-4.24%,17.51,28.22,-10.71,73,明阳电路,43.99%,32.11
2018-02-01,13:20,通用设备,3118.64,-4.53%,14.26,23.12,-8.86,152,科新机电,10.06%,8.86
2018-02-01,13:20,通信服务,2471.66,-2.70%,14.17,21.83,-7.66,42,贵广网络,5.04%,10.42
2018-02-01,13:20,电子制造,4227.42,-4.16%,13.94,19.44,-5.49,48,东山精密,0.00%,0.00
2018-02-01,13:20,汽车整车,1483.1,-4.58%,13.53,14.89,-1.36,25,上汽集团,0.32%,34.50
2018-02-01,13:20,基础化学,2238.38,-4.65%,12.69,24.18,-11.49,45,上海石化,0.30%,6.57
2018-02-01,13:20,化工合成材料,3088.63,-3.86%,12.59,20.59,-8.00,78,朗博科技,7.13%,29.61
2018-02-01,13:20,汽车零部件,2753.48,-4.18%,12.06,23.03,-10.97,106,西菱动力,1.42%,25.80
2018-02-01,13:20,食品加工制造,3186.69,-3.87%,12.02,16.14,-4.12,50,龙大肉食,0.74%,10.93
2018-02-01,13:20,环保工程,4055.65,-3.87%,10.91,16.89,-5.98,42,博世科,0.41%,14.84
2018-02-01,13:20,计算机设备,2324.77,-4.18%,10.29,16.28,-5.99,47,恒银金融,0.89%,23.72
2018-02-01,13:20,医疗器械服务,6833.33,-3.92%,10.28,16.59,-6.31,55,英科医疗,9.97%,64.30
2018-02-01,13:20,生物制品,5148.81,-3.04%,9.99,16.40,-6.41,49,智飞生物,3.74%,28.84
2018-02-01,13:20,中药,2763.52,-3.27%,9.72,18.00,-8.27,68,盘龙药业,0.17%,29.28
2018-02-01,13:20,其他电子,3617.56,-4.21%,9.55,14.68,-5.12,48,广东骏亚,1.15%,18.48
2018-02-01,13:20,电力,979.926,-3.51%,8.59,18.95,-10.36,70,华通热力,3.07%,32.94
2018-02-01,13:20,家用轻工,3548.54,-4.43%,7.78,10.88,-3.10,70,美克家居,0.92%,5.51
2018-02-01,13:20,国防军工,1168.03,-4.21%,7.54,15.57,-8.03,40,博云新材,0.00%,0.00
2018-02-01,13:20,燃气水务,1543.17,-3.36%,7.19,9.84,-2.65,37,贵州燃气,4.15%,25.10
2018-02-01,13:20,服装家纺,2632.61,-4.53%,6.96,12.89,-5.93,52,雅戈尔,0.11%,9.13
2018-02-01,13:20,物流,4653.5,-3.81%,6.68,10.59,-3.90,35,德邦股份,9.99%,21.90
2018-02-01,13:20,造纸,1692.5,-4.06%,6.55,11.34,-4.79,21,齐峰新材,0.95%,9.58
2018-02-01,13:20,农产品加工,2581.85,-4.59%,6.44,13.96,-7.52,37,傲农生物,1.48%,19.20
2018-02-01,13:20,港口航运,866.612,-3.38%,6.03,12.57,-6.54,28,宁波港,0.38%,5.30
2018-02-01,13:20,公路铁路运输,939.811,-3.06%,4.66,9.31,-4.65,24,大秦铁路,0.10%,9.66
2018-02-01,13:20,非汽车交运,2856.67,-3.84%,4.50,7.19,-2.69,20,中国中车,0.44%,11.43
2018-02-01,13:20,养殖业,2474.74,-4.98%,4.48,9.53,-5.05,23,大湖股份,0.00%,0.00
2018-02-01,13:20,石油矿业开采,1597.76,-3.62%,4.23,6.93,-2.70,14,金石资源,2.88%,21.79
2018-02-01,13:20,包装印刷,2460.49,-4.47%,3.78,8.65,-4.88,35,永吉股份,10.01%,23.08
2018-02-01,13:20,医药商业,4617.24,-3.54%,3.64,7.36,-3.72,22,大参林,0.42%,45.10
2018-02-01,13:20,化工新材料,3780.86,-4.24%,3.54,5.47,-1.93,15,万华化学,0.00%,0.00
2018-02-01,13:20,景点及旅游,2395.27,-3.01%,3.53,4.76,-1.23,23,号百控股,1.47%,14.46
2018-02-01,13:20,种植业与林业,2263.59,-4.46%,3.45,6.89,-3.44,20,苏垦农发,-1.02%,13.60
2018-02-01,13:20,纺织制造,1865.8,-4.35%,3.23,6.87,-3.63,40,维科精华,0.33%,6.03
2018-02-01,13:20,贸易,2446.68,-4.48%,3.00,5.04,-2.04,33,浙江东方,0.51%,23.66
2018-02-01,13:20,视听器材,2310,-4.57%,2.95,5.92,-2.97,13,厦华电子,0.00%,0.00
2018-02-01,13:20,综合,1797.07,-3.64%,2.83,6.12,-3.29,27,S*ST前锋,5.00%,52.69
2018-02-01,13:20,采掘服务,1137.66,-3.69%,1.88,4.13,-2.25,15,贝肯能源,0.61%,21.41
2018-02-01,13:20,酒店及餐饮,1262.75,-2.41%,1.56,1.75,-0.20,9,首旅酒店,4.45%,31.90
2018-02-01,13:20,交运设备服务,1065.47,-5.07%,1.48,3.24,-1.76,11,亚夏汽车,0.00%,0.00
2018-02-01,13:20,农业服务,6893.25,-3.96%,1.45,2.35,-0.91,9,绿康生化,-0.09%,21.90
2018-02-01,13:20,仪器仪表,2640.33,-2.94%,1.28,3.67,-2.39,28,星云股份,10.01%,55.73
2018-02-01,13:20,园区开发,1760.57,-4.32%,0.94,2.16,-1.22,10,陆家嘴,0.26%,19.62
2018-02-01,13:20,公交,1127.16,-4.70%,0.32,0.87,-0.56,8,富临运业,0.00%,0.00
2018-02-01,13:25,银行,1207.59,-1.18%,102.62,108.11,-5.49,52,成都银行,10.03%,11.08
2018-02-01,13:25,房地产开发,2254.66,-3.37%,89.13,118.02,-28.89,127,南都物业,44.00%,23.40
2018-02-01,13:25,有色冶炼加工,1879.38,-4.33%,63.77,90.41,-26.64,79,电工合金,1.95%,26.61
2018-02-01,13:25,证券,1253.28,-0.91%,52.55,70.66,-18.11,36,宝硕股份,9.15%,12.05
2018-02-01,13:25,化学制品,3313.29,-3.98%,48.60,62.94,-14.34,188,利尔化学,5.05%,19.57
2018-02-01,13:25,钢铁,1453.65,0.07%,48.18,44.46,3.72,32,新钢股份,4.24%,7.87
2018-02-01,13:25,计算机应用,6897.24,-3.18%,38.75,54.25,-15.50,160,海联讯,10.02%,9.66
2018-02-01,13:25,光学光电子,2810.42,-3.92%,36.94,64.07,-27.13,59,聚灿光电,4.33%,32.74
2018-02-01,13:25,通信设备,2908.28,-4.11%,34.45,50.63,-16.18,87,鑫茂科技,3.27%,5.37
2018-02-01,13:25,饮料制造,1989.93,-4.43%,33.81,46.22,-12.41,41,深深宝A,0.00%,0.00
2018-02-01,13:25,保险及其他,2743.62,-2.97%,33.62,43.05,-9.43,28,中国人寿,1.98%,30.86
2018-02-01,13:25,建筑装饰,3606.58,-3.53%,33.01,48.48,-15.47,118,雅百特,3.88%,6.96
2018-02-01,13:25,电气设备,2999.62,-4.25%,31.58,45.95,-14.36,191,新宏泰,2.03%,23.16
2018-02-01,13:25,建筑材料,3648.48,-4.30%,29.64,35.86,-6.22,72,北新建材,2.35%,25.31
2018-02-01,13:25,传媒,2678.58,-3.56%,26.51,40.37,-13.86,103,联创互联,9.99%,13.32
2018-02-01,13:25,煤炭开采,1380.94,-3.08%,25.68,32.04,-6.36,33,中国神华,1.18%,26.70
2018-02-01,13:25,白色家电,3209.32,-3.81%,20.95,32.87,-11.92,48,苏泊尔,1.49%,44.25
2018-02-01,13:25,专用设备,3194.63,-4.11%,20.70,35.44,-14.74,142,天永智能,4.76%,52.19
2018-02-01,13:25,化学制药,3462.02,-3.42%,20.15,37.18,-17.02,90,卫信康,10.02%,19.43
2018-02-01,13:25,机场航运,2264.58,-0.13%,19.82,17.47,2.35,11,中国国航,2.80%,13.57
2018-02-01,13:25,零售,1501.04,-4.18%,18.32,33.31,-15.00,76,南宁百货,1.25%,7.30
2018-02-01,13:25,新材料,3836.89,-3.61%,18.16,26.64,-8.48,34,三超新材,5.18%,76.68
2018-02-01,13:25,半导体及元件,3062.39,-3.98%,18.02,28.82,-10.80,73,明阳电路,43.99%,32.11
2018-02-01,13:25,通信服务,2477.88,-2.46%,14.86,22.26,-7.39,42,贵广网络,5.85%,10.50
2018-02-01,13:25,通用设备,3125.37,-4.33%,14.80,23.67,-8.87,152,科新机电,10.06%,8.86
2018-02-01,13:25,电子制造,4236.54,-3.95%,14.29,19.67,-5.39,48,劲胜智能,0.00%,0.00
2018-02-01,13:25,汽车整车,1485.14,-4.45%,13.81,15.31,-1.50,25,上汽集团,0.17%,34.45
2018-02-01,13:25,基础化学,2244.32,-4.40%,13.35,24.66,-11.30,45,中国石化,0.28%,7.10
2018-02-01,13:25,化工合成材料,3095.76,-3.64%,13.07,20.92,-7.85,78,朗博科技,6.95%,29.56
2018-02-01,13:25,汽车零部件,2756.88,-4.06%,12.55,23.53,-10.98,106,今飞凯达,1.09%,14.79
2018-02-01,13:25,食品加工制造,3185.55,-3.90%,12.54,16.48,-3.94,50,龙大肉食,0.37%,10.89
2018-02-01,13:25,环保工程,4057.25,-3.83%,11.30,17.27,-5.97,42,盛运环保,0.00%,0.00
2018-02-01,13:25,计算机设备,2331.89,-3.88%,10.79,16.74,-5.95,47,恒银金融,2.04%,23.99
2018-02-01,13:25,医疗器械服务,6842.03,-3.80%,10.53,16.88,-6.35,55,英科医疗,10.01%,64.32
2018-02-01,13:25,生物制品,5156.98,-2.88%,10.37,16.73,-6.36,49,智飞生物,3.52%,28.78
2018-02-01,13:25,中药,2767.82,-3.12%,10.04,18.43,-8.40,68,康美药业,0.10%,20.85
2018-02-01,13:25,其他电子,3620.85,-4.12%,9.79,14.98,-5.20,48,广东骏亚,1.09%,18.47
2018-02-01,13:25,电力,981.31,-3.37%,8.91,19.34,-10.44,70,华通热力,5.41%,33.69
2018-02-01,13:25,家用轻工,3556.47,-4.22%,8.01,11.05,-3.04,70,美克家居,0.73%,5.50
2018-02-01,13:25,国防军工,1169.44,-4.09%,7.80,15.87,-8.07,40,新研股份,0.00%,0.00
2018-02-01,13:25,燃气水务,1543.79,-3.32%,7.57,10.13,-2.56,37,贵州燃气,3.15%,24.86
2018-02-01,13:25,服装家纺,2638.54,-4.32%,7.20,13.11,-5.91,52,搜于特,0.37%,5.39
2018-02-01,13:25,物流,4667.61,-3.52%,6.97,10.76,-3.80,35,德邦股份,9.99%,21.90
2018-02-01,13:25,造纸,1693.76,-3.99%,6.74,11.52,-4.79,21,齐峰新材,1.05%,9.59
2018-02-01,13:25,农产品加工,2584.7,-4.48%,6.66,14.25,-7.59,37,傲农生物,2.54%,19.40
2018-02-01,13:25,港口航运,867.496,-3.28%,6.25,12.76,-6.51,28,厦门港务,0.47%,10.75
2018-02-01,13:25,公路铁路运输,940.379,-3.00%,4.79,9.45,-4.66,24,德新交运,0.00%,0.00
2018-02-01,13:25,非汽车交运,2862.5,-3.65%,4.76,7.40,-2.64,20,中国中车,0.26%,11.41
2018-02-01,13:25,养殖业,2480.42,-4.76%,4.66,9.66,-5.00,23,獐子岛,0.00%,0.00
2018-02-01,13:25,石油矿业开采,1599.42,-3.52%,4.31,7.07,-2.75,14,金石资源,3.59%,21.94
2018-02-01,13:25,医药商业,4621.35,-3.45%,3.98,7.68,-3.70,22,大参林,0.42%,45.10
2018-02-01,13:25,包装印刷,2471.06,-4.06%,3.87,8.79,-4.91,35,永吉股份,10.01%,23.08
2018-02-01,13:25,景点及旅游,2402.65,-2.71%,3.73,5.01,-1.28,23,号百控股,6.32%,15.15
2018-02-01,13:25,化工新材料,3794.57,-3.90%,3.73,5.60,-1.87,15,万华化学,0.00%,0.00
2018-02-01,13:25,种植业与林业,2265.86,-4.36%,3.62,7.04,-3.43,20,北大荒,-0.93%,11.70
2018-02-01,13:25,纺织制造,1871.03,-4.09%,3.49,7.13,-3.63,40,维科精华,0.33%,6.03
2018-02-01,13:25,贸易,2449.51,-4.37%,3.10,5.16,-2.05,33,浙江东方,0.21%,23.60
2018-02-01,13:25,视听器材,2318.42,-4.22%,3.02,6.00,-2.98,13,厦华电子,0.00%,0.00
2018-02-01,13:25,综合,1799.19,-3.53%,2.97,6.28,-3.32,27,S*ST前锋,5.00%,52.69
2018-02-01,13:25,采掘服务,1139.9,-3.50%,1.96,4.21,-2.25,15,蓝焰控股,0.53%,13.17
2018-02-01,13:25,酒店及餐饮,1264.63,-2.26%,1.68,1.81,-0.14,9,首旅酒店,5.34%,32.17
2018-02-01,13:25,交运设备服务,1066.25,-5.00%,1.50,3.30,-1.80,11,亚夏汽车,0.00%,0.00
2018-02-01,13:25,农业服务,6908.3,-3.75%,1.47,2.39,-0.91,9,绿康生化,-0.46%,21.82
2018-02-01,13:25,仪器仪表,2643.62,-2.82%,1.35,3.98,-2.63,28,星云股份,10.01%,55.73
2018-02-01,13:25,园区开发,1762.85,-4.19%,1.04,2.21,-1.17,10,陆家嘴,0.26%,19.62
2018-02-01,13:25,公交,1127.84,-4.64%,0.33,0.89,-0.56,8,富临运业,0.00%,0.00
2018-02-01,13:30,银行,1206.19,-1.29%,104.09,110.07,-5.98,52,成都银行,10.03%,11.08
2018-02-01,13:30,房地产开发,2252.16,-3.47%,90.16,119.86,-29.70,127,南都物业,44.00%,23.40
2018-02-01,13:30,有色冶炼加工,1878.29,-4.39%,64.59,91.70,-27.11,79,电工合金,2.68%,26.80
2018-02-01,13:30,证券,1251.54,-1.05%,53.36,71.75,-18.39,36,宝硕股份,8.52%,11.98
2018-02-01,13:30,化学制品,3312.67,-4.00%,49.43,64.05,-14.62,188,利尔化学,4.67%,19.50
2018-02-01,13:30,钢铁,1452.45,-0.01%,48.54,45.01,3.53,32,新钢股份,4.11%,7.86
2018-02-01,13:30,计算机应用,6901.74,-3.12%,39.75,55.34,-15.59,160,海联讯,10.02%,9.66
2018-02-01,13:30,光学光电子,2808.7,-3.97%,37.65,64.73,-27.07,59,聚灿光电,3.15%,32.37
2018-02-01,13:30,通信设备,2907.16,-4.14%,35.10,51.31,-16.22,87,鑫茂科技,3.27%,5.37
2018-02-01,13:30,保险及其他,2738.41,-3.15%,34.71,45.06,-10.35,28,中国人寿,2.28%,30.95
2018-02-01,13:30,饮料制造,1989.76,-4.43%,34.52,46.82,-12.30,41,深深宝A,0.00%,0.00
2018-02-01,13:30,建筑装饰,3606.1,-3.54%,33.83,49.40,-15.57,118,方大集团,4.20%,8.93
2018-02-01,13:30,电气设备,2998.45,-4.28%,32.59,46.70,-14.11,191,新宏泰,2.47%,23.26
2018-02-01,13:30,建筑材料,3645.69,-4.37%,30.10,36.36,-6.25,72,北新建材,2.75%,25.41
2018-02-01,13:30,传媒,2679.57,-3.52%,27.20,41.02,-13.83,103,联创互联,9.99%,13.32
2018-02-01,13:30,煤炭开采,1379.56,-3.18%,26.03,32.49,-6.46,33,中国神华,1.02%,26.66
2018-02-01,13:30,白色家电,3213.73,-3.68%,21.39,33.70,-12.32,48,奋达科技,1.34%,9.06
2018-02-01,13:30,专用设备,3196.91,-4.04%,21.19,35.91,-14.72,142,天永智能,4.56%,52.09
2018-02-01,13:30,化学制药,3460.33,-3.47%,20.78,37.91,-17.12,90,卫信康,10.02%,19.43
2018-02-01,13:30,机场航运,2258.37,-0.40%,19.97,17.87,2.09,11,中国国航,2.20%,13.49
2018-02-01,13:30,零售,1502.09,-4.11%,19.11,33.93,-14.82,76,快乐购,0.85%,29.80
2018-02-01,13:30,新材料,3835.09,-3.66%,18.50,27.00,-8.50,34,三超新材,4.94%,76.50
2018-02-01,13:30,半导体及元件,3062.66,-3.98%,18.41,29.26,-10.84,73,明阳电路,43.99%,32.11
2018-02-01,13:30,通信服务,2478.47,-2.43%,15.33,22.72,-7.39,42,贵广网络,6.65%,10.58
2018-02-01,13:30,通用设备,3125.83,-4.31%,15.16,24.04,-8.88,152,科新机电,10.06%,8.86
2018-02-01,13:30,电子制造,4233.77,-4.01%,14.59,19.91,-5.32,48,卓翼科技,0.23%,8.59
2018-02-01,13:30,汽车整车,1482.66,-4.61%,13.96,15.87,-1.91,25,宇通客车,-0.05%,21.91
2018-02-01,13:30,基础化学,2244.44,-4.39%,13.62,25.05,-11.43,45,上海石化,0.15%,6.56
2018-02-01,13:30,化工合成材料,3093.73,-3.70%,13.31,21.20,-7.89,78,朗博科技,7.71%,29.77
2018-02-01,13:30,食品加工制造,3186.6,-3.87%,12.96,17.01,-4.04,50,广州酒家,0.44%,20.59
2018-02-01,13:30,汽车零部件,2758.41,-4.01%,12.81,24.02,-11.21,106,西菱动力,1.85%,25.91
2018-02-01,13:30,环保工程,4052.76,-3.94%,11.55,17.56,-6.01,42,鹏鹞环保,0.32%,21.67
2018-02-01,13:30,计算机设备,2331.77,-3.89%,11.03,17.07,-6.04,47,恒银金融,2.13%,24.01
2018-02-01,13:30,医疗器械服务,6843.28,-3.78%,10.76,17.09,-6.33,55,英科医疗,10.01%,64.32
2018-02-01,13:30,生物制品,5153.16,-2.95%,10.67,17.00,-6.34,49,康泰生物,3.75%,46.16
2018-02-01,13:30,中药,2769.16,-3.07%,10.26,18.79,-8.53,68,福瑞股份,0.00%,0.00
2018-02-01,13:30,其他电子,3618.52,-4.18%,10.00,15.22,-5.23,48,广东骏亚,1.26%,18.50
2018-02-01,13:30,电力,981.715,-3.33%,9.35,19.61,-10.25,70,华通热力,5.13%,33.60
2018-02-01,13:30,家用轻工,3561.81,-4.07%,8.19,11.17,-2.99,70,美克家居,0.55%,5.49
2018-02-01,13:30,国防军工,1168.71,-4.15%,8.11,16.24,-8.13,40,航新科技,0.00%,0.00
2018-02-01,13:30,燃气水务,1542.04,-3.43%,7.77,10.38,-2.60,37,贵州燃气,3.24%,24.88
2018-02-01,13:30,服装家纺,2638.24,-4.33%,7.35,13.32,-5.97,52,搜于特,1.12%,5.43
2018-02-01,13:30,物流,4668.11,-3.50%,7.14,10.95,-3.80,35,德邦股份,9.99%,21.90
2018-02-01,13:30,造纸,1693.69,-3.99%,6.89,11.70,-4.80,21,齐峰新材,1.05%,9.59
2018-02-01,13:30,农产品加工,2582.46,-4.57%,6.86,14.54,-7.68,37,傲农生物,2.43%,19.38
2018-02-01,13:30,港口航运,866.994,-3.33%,6.36,12.96,-6.60,28,深赤湾A,0.00%,0.00
2018-02-01,13:30,公路铁路运输,939.819,-3.06%,4.92,9.57,-4.65,24,德新交运,0.00%,0.00
2018-02-01,13:30,非汽车交运,2860.17,-3.72%,4.84,7.49,-2.65,20,中国中车,0.18%,11.40
2018-02-01,13:30,养殖业,2480.74,-4.75%,4.78,9.77,-4.99,23,獐子岛,0.00%,0.00
2018-02-01,13:30,石油矿业开采,1596.65,-3.69%,4.38,7.19,-2.80,14,金石资源,3.16%,21.85
2018-02-01,13:30,医药商业,4629.44,-3.28%,4.16,7.85,-3.69,22,大参林,0.45%,45.11
2018-02-01,13:30,包装印刷,2468.67,-4.15%,3.93,8.90,-4.98,35,永吉股份,10.01%,23.08
2018-02-01,13:30,景点及旅游,2406.96,-2.54%,3.92,5.12,-1.20,23,号百控股,6.74%,15.21
2018-02-01,13:30,化工新材料,3797.64,-3.82%,3.81,5.67,-1.86,15,万华化学,0.00%,0.00
2018-02-01,13:30,种植业与林业,2268.76,-4.24%,3.68,7.13,-3.45,20,苏垦农发,-0.73%,13.64
2018-02-01,13:30,纺织制造,1872.81,-3.99%,3.59,7.21,-3.62,40,维科精华,0.83%,6.06
2018-02-01,13:30,贸易,2449.35,-4.38%,3.14,5.23,-2.09,33,浙江东方,0.13%,23.58
2018-02-01,13:30,视听器材,2321.4,-4.10%,3.08,6.06,-2.98,13,厦华电子,0.00%,0.00
2018-02-01,13:30,综合,1797.1,-3.64%,3.02,6.46,-3.44,27,S*ST前锋,5.00%,52.69
2018-02-01,13:30,采掘服务,1139.19,-3.56%,2.00,4.26,-2.26,15,蓝焰控股,0.76%,13.20
2018-02-01,13:30,酒店及餐饮,1265.47,-2.20%,1.73,1.85,-0.12,9,首旅酒店,4.94%,32.05
2018-02-01,13:30,交运设备服务,1066.65,-4.97%,1.53,3.32,-1.79,11,亚夏汽车,0.00%,0.00
2018-02-01,13:30,农业服务,6903.56,-3.81%,1.50,2.40,-0.90,9,绿康生化,-0.32%,21.85
2018-02-01,13:30,仪器仪表,2645.56,-2.75%,1.40,4.02,-2.62,28,星云股份,10.01%,55.73
2018-02-01,13:30,园区开发,1763.25,-4.17%,1.06,2.23,-1.17,10,陆家嘴,0.15%,19.60
2018-02-01,13:30,公交,1124.23,-4.95%,0.34,0.90,-0.56,8,富临运业,0.00%,0.00
2018-02-01,13:35,银行,1209.57,-1.02%,107.06,111.27,-4.21,52,成都银行,10.03%,11.08
2018-02-01,13:35,房地产开发,2263.09,-3.01%,92.27,121.39,-29.12,127,南都物业,44.00%,23.40
2018-02-01,13:35,有色冶炼加工,1888.68,-3.86%,66.19,92.82,-26.64,79,电工合金,2.68%,26.80
2018-02-01,13:35,证券,1256.33,-0.67%,54.84,72.66,-17.81,36,宝硕股份,8.42%,11.97
2018-02-01,13:35,化学制品,3329.32,-3.51%,51.61,65.15,-13.54,188,利尔化学,4.24%,19.42
2018-02-01,13:35,钢铁,1457.61,0.35%,49.31,45.57,3.74,32,新钢股份,5.03%,7.93
2018-02-01,13:35,计算机应用,6945.54,-2.50%,41.21,56.14,-14.93,160,海联讯,10.02%,9.66
2018-02-01,13:35,光学光电子,2820,-3.59%,38.77,65.24,-26.47,59,凤凰光学,2.50%,16.81
2018-02-01,13:35,保险及其他,2745.84,-2.89%,37.10,47.13,-10.03,28,中国人寿,2.68%,31.07
2018-02-01,13:35,饮料制造,1993.72,-4.24%,35.98,47.41,-11.43,41,深深宝A,0.00%,0.00
2018-02-01,13:35,通信设备,2921.79,-3.66%,35.85,51.75,-15.89,87,鑫茂科技,3.27%,5.37
2018-02-01,13:35,建筑装饰,3615.71,-3.29%,34.94,50.05,-15.11,118,雅百特,5.67%,7.08
2018-02-01,13:35,电气设备,3010.32,-3.90%,33.71,47.46,-13.74,191,新宏泰,2.25%,23.21
2018-02-01,13:35,建筑材料,3661.65,-3.96%,30.73,36.69,-5.95,72,友邦吊顶,2.19%,47.11
2018-02-01,13:35,传媒,2692.64,-3.05%,28.01,41.58,-13.57,103,联创互联,9.99%,13.32
2018-02-01,13:35,煤炭开采,1385.33,-2.78%,26.61,32.79,-6.18,33,中国神华,1.21%,26.71
2018-02-01,13:35,白色家电,3222.25,-3.42%,22.08,34.62,-12.54,48,奋达科技,1.23%,9.05
2018-02-01,13:35,专用设备,3209.97,-3.65%,22.04,36.35,-14.32,142,天永智能,3.81%,51.72
2018-02-01,13:35,化学制药,3472.43,-3.13%,21.62,38.42,-16.79,90,卫信康,10.02%,19.43
2018-02-01,13:35,机场航运,2269.74,0.10%,20.26,18.10,2.16,11,中国国航,2.80%,13.57
2018-02-01,13:35,零售,1506.91,-3.80%,19.84,34.38,-14.55,76,快乐购,0.91%,29.82
2018-02-01,13:35,新材料,3850.43,-3.27%,19.25,27.38,-8.13,34,三超新材,5.42%,76.85
2018-02-01,13:35,半导体及元件,3081.17,-3.40%,19.10,29.56,-10.46,73,明阳电路,43.99%,32.11
2018-02-01,13:35,通信服务,2489.93,-1.98%,15.97,23.04,-7.07,42,贵广网络,6.05%,10.52
2018-02-01,13:35,通用设备,3138.08,-3.94%,15.62,24.36,-8.74,152,科新机电,10.06%,8.86
2018-02-01,13:35,电子制造,4260.07,-3.42%,15.14,20.16,-5.02,48,歌尔股份,0.21%,14.03
2018-02-01,13:35,汽车整车,1486.98,-4.34%,14.24,16.11,-1.87,25,上汽集团,-0.03%,34.38
